message,severity,attributes,tags,timestamp
Running Prisma migrations...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""400a6a48-c5a3-4ad2-b101-fca26b3afa60"",""replica"":""33aab134-653e-40e9-bd26-b5154705f43d""}",2026-03-31T05:10:08.414862436Z
Time: 2026-03-31 05:10:07 UTC,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""400a6a48-c5a3-4ad2-b101-fca26b3afa60"",""replica"":""33aab134-653e-40e9-bd26-b5154705f43d""}",2026-03-31T05:10:08.414879331Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""400a6a48-c5a3-4ad2-b101-fca26b3afa60"",""replica"":""33aab134-653e-40e9-bd26-b5154705f43d""}",2026-03-31T05:10:08.414885101Z
DATABASE_URL: file:/app/data/whatsapp.db,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""400a6a48-c5a3-4ad2-b101-fca26b3afa60"",""replica"":""33aab134-653e-40e9-bd26-b5154705f43d""}",2026-03-31T05:10:08.414890961Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""400a6a48-c5a3-4ad2-b101-fca26b3afa60"",""replica"":""33aab134-653e-40e9-bd26-b5154705f43d""}",2026-03-31T05:10:08.414899269Z
WhatsApp Warmer - Unified Server,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""400a6a48-c5a3-4ad2-b101-fca26b3afa60"",""replica"":""33aab134-653e-40e9-bd26-b5154705f43d""}",2026-03-31T05:10:08.414925449Z
Prisma schema loaded from prisma/schema.prisma,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""400a6a48-c5a3-4ad2-b101-fca26b3afa60"",""replica"":""33aab134-653e-40e9-bd26-b5154705f43d""}",2026-03-31T05:10:08.558094537Z
"Datasource ""db"": SQLite database ""whatsapp.db"" at ""file:/app/data/whatsapp.db""",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""400a6a48-c5a3-4ad2-b101-fca26b3afa60"",""replica"":""33aab134-653e-40e9-bd26-b5154705f43d""}",2026-03-31T05:10:08.566554403Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""400a6a48-c5a3-4ad2-b101-fca26b3afa60"",""replica"":""33aab134-653e-40e9-bd26-b5154705f43d""}",2026-03-31T05:10:08.596380149Z
SQLite database whatsapp.db created at file:/app/data/whatsapp.db,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""400a6a48-c5a3-4ad2-b101-fca26b3afa60"",""replica"":""33aab134-653e-40e9-bd26-b5154705f43d""}",2026-03-31T05:10:08.596390796Z
