message,severity,attributes,tags,timestamp
Starting Container,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""06806c2e-1955-4fec-8b75-9545eb01aa27"",""replica"":""300ce68b-803d-4318-8e76-67058d373496""}",2026-03-29T02:59:43.339935639Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""06806c2e-1955-4fec-8b75-9545eb01aa27"",""replica"":""300ce68b-803d-4318-8e76-67058d373496""}",2026-03-29T02:59:43.622514327Z
Starting WhatsApp Warmer Service,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""06806c2e-1955-4fec-8b75-9545eb01aa27"",""replica"":""300ce68b-803d-4318-8e76-67058d373496""}",2026-03-29T02:59:43.622524729Z
Time: 2026-03-29 02:59:42 UTC,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""06806c2e-1955-4fec-8b75-9545eb01aa27"",""replica"":""300ce68b-803d-4318-8e76-67058d373496""}",2026-03-29T02:59:43.622531609Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""06806c2e-1955-4fec-8b75-9545eb01aa27"",""replica"":""300ce68b-803d-4318-8e76-67058d373496""}",2026-03-29T02:59:43.622536902Z
Running Prisma migrations...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""06806c2e-1955-4fec-8b75-9545eb01aa27"",""replica"":""300ce68b-803d-4318-8e76-67058d373496""}",2026-03-29T02:59:43.622542616Z
Prisma schema loaded from prisma/schema.prisma,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""06806c2e-1955-4fec-8b75-9545eb01aa27"",""replica"":""300ce68b-803d-4318-8e76-67058d373496""}",2026-03-29T02:59:43.980654067Z
"Datasource ""db"": SQLite database ""whatsapp.db"" at ""file:/app/data/whatsapp.db""",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""06806c2e-1955-4fec-8b75-9545eb01aa27"",""replica"":""300ce68b-803d-4318-8e76-67058d373496""}",2026-03-29T02:59:43.980659165Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""06806c2e-1955-4fec-8b75-9545eb01aa27"",""replica"":""300ce68b-803d-4318-8e76-67058d373496""}",2026-03-29T02:59:44.005992384Z
SQLite database whatsapp.db created at file:/app/data/whatsapp.db,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""06806c2e-1955-4fec-8b75-9545eb01aa27"",""replica"":""300ce68b-803d-4318-8e76-67058d373496""}",2026-03-29T02:59:44.005996668Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""06806c2e-1955-4fec-8b75-9545eb01aa27"",""replica"":""300ce68b-803d-4318-8e76-67058d373496""}",2026-03-29T02:59:44.121507408Z
