message,severity,attributes,tags,timestamp
Starting Container,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""6b26e3cc-f832-4195-a8d7-4f1a8ca82348"",""replica"":""34ab0129-6836-4cc0-b050-5815aa7247d5""}",2026-04-02T07:31:56.378725417Z
$ prisma migrate deploy,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""6b26e3cc-f832-4195-a8d7-4f1a8ca82348"",""replica"":""34ab0129-6836-4cc0-b050-5815aa7247d5""}",2026-04-02T07:31:58.015459782Z
Prisma schema loaded from prisma/schema.prisma,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""6b26e3cc-f832-4195-a8d7-4f1a8ca82348"",""replica"":""34ab0129-6836-4cc0-b050-5815aa7247d5""}",2026-04-02T07:31:58.015464570Z
"Datasource ""db"": PostgreSQL database ""railway"", schema ""public"" at ""postgres.railway.internal:5432""",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""6b26e3cc-f832-4195-a8d7-4f1a8ca82348"",""replica"":""34ab0129-6836-4cc0-b050-5815aa7247d5""}",2026-04-02T07:31:58.015470141Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""6b26e3cc-f832-4195-a8d7-4f1a8ca82348"",""replica"":""34ab0129-6836-4cc0-b050-5815aa7247d5""}",2026-04-02T07:31:58.015475340Z
No migration found in prisma/migrations,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""6b26e3cc-f832-4195-a8d7-4f1a8ca82348"",""replica"":""34ab0129-6836-4cc0-b050-5815aa7247d5""}",2026-04-02T07:31:58.015481999Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""6b26e3cc-f832-4195-a8d7-4f1a8ca82348"",""replica"":""34ab0129-6836-4cc0-b050-5815aa7247d5""}",2026-04-02T07:31:58.015489147Z
Error: P3005,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""6b26e3cc-f832-4195-a8d7-4f1a8ca82348"",""replica"":""34ab0129-6836-4cc0-b050-5815aa7247d5""}",2026-04-02T07:32:00.081827025Z
,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""6b26e3cc-f832-4195-a8d7-4f1a8ca82348"",""replica"":""34ab0129-6836-4cc0-b050-5815aa7247d5""}",2026-04-02T07:32:00.081835346Z
The database schema is not empty. Read more about how to baseline an existing production database: https://pris.ly/d/migrate-baseline,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""6b26e3cc-f832-4195-a8d7-4f1a8ca82348"",""replica"":""34ab0129-6836-4cc0-b050-5815aa7247d5""}",2026-04-02T07:32:00.081843906Z
