message,severity,attributes,tags,timestamp
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b4365154-eadc-4c11-b568-5a096850e705"",""replica"":""56b3bc11-84b5-4316-abf1-2dec254f4739""}",2026-03-27T23:52:16.673760610Z
connected to WA,info,"{""time"":1774655534022,""pid"":94,""hostname"":""9a45ddc40bc4"",""browser"":[""Mac OS"",""Chrome"",""14.4.1""],""helloMsg"":{""clientHello"":{""ephemeral"":""jr/IcJhUiazW8VXQnA34ahWeEtjzOJvDHAK84rVqf3c=""}},""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b4365154-eadc-4c11-b568-5a096850e705"",""replica"":""56b3bc11-84b5-4316-abf1-2dec254f4739""}",2026-03-27T23:52:16.673767284Z
[WS NATIVE SEND] Sending for akunsatu type: object preview: V0EGAwAAJBIiCiCOv8hwmFSJrNbxVdCcDfhqFZ4S2PM4m8McArzitWp/dw==,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b4365154-eadc-4c11-b568-5a096850e705"",""replica"":""56b3bc11-84b5-4316-abf1-2dec254f4739""}",2026-03-27T23:52:16.673773243Z
[WS NATIVE OPEN] Native WebSocket opened for akunsatu,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b4365154-eadc-4c11-b568-5a096850e705"",""replica"":""56b3bc11-84b5-4316-abf1-2dec254f4739""}",2026-03-27T23:52:16.673779720Z
[WS NATIVE MESSAGE] Received for akunsatu binary: true len: 350 preview: AAFbGtgCCiCQJvP9mKGXwwwhjuR272tRFtJp3VY8br2p9xSnVtprIhIwLPYkwriVxc0=...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b4365154-eadc-4c11-b568-5a096850e705"",""replica"":""56b3bc11-84b5-4316-abf1-2dec254f4739""}",2026-03-27T23:52:16.673786767Z
"not logged in, attempting registration...",info,"{""time"":1774655534184,""pid"":94,""hostname"":""9a45ddc40bc4"",""node"":{""passive"":false,""userAgent"":{""platform"":""WEB"",""appVersion"":{""primary"":2,""secondary"":3000,""tertiary"":1035194821},""mcc"":""000"",""mnc"":""000"",""osVersion"":""0.1"",""device"":""Desktop"",""osBuildNumber"":""0.1"",""releaseChannel"":""RELEASE"",""localeLanguageIso6391"":""en"",""localeCountryIso31661Alpha2"":""US""},""webInfo"":{""webSubPlatform"":""WEB_BROWSER""},""connectType"":""WIFI_UNKNOWN"",""connectReason"":""USER_ACTIVATED"",""devicePairingData"":{""eRegid"":""AAAAyA=="",""eKeytype"":""BQ=="",""eIdent"":""NriN0DJTQbN6U4fpJyiaD23/4BvfV38TuvRBIQQg52g="",""eSkeyId"":""AAAB"",""eSkeyVal"":""re9S3hhxY41bYJXEmOzOS1C6MzXWDG8DfW5hh0hARUo="",""eSkeySig"":""v7aC0HQBLLWc3S+hNVRXAr6MiJ7ga0KdFjMd+ebw5G+i+H2Uu/IDoWNdQwF4LOVpc+oLCuCx1qjE4xr+BXGfjQ=="",""buildHash"":""oslHHv+RCp4a5lmJCiiHLQ=="",""deviceProps"":""CgZNYWMgT1MYASAAKhUYgFAgATAAOAFAAUgBUAFYAWABcAE=""},""pull"":false},""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b4365154-eadc-4c11-b568-5a096850e705"",""replica"":""56b3bc11-84b5-4316-abf1-2dec254f4739""}",2026-03-27T23:52:16.673792621Z
"  hostname: 'web.whatsapp.com',",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b4365154-eadc-4c11-b568-5a096850e705"",""replica"":""56b3bc11-84b5-4316-abf1-2dec254f4739""}",2026-03-27T23:52:16.673887743Z
"  port: '',",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b4365154-eadc-4c11-b568-5a096850e705"",""replica"":""56b3bc11-84b5-4316-abf1-2dec254f4739""}",2026-03-27T23:52:16.673897522Z
"  pathname: '/ws/chat',",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b4365154-eadc-4c11-b568-5a096850e705"",""replica"":""56b3bc11-84b5-4316-abf1-2dec254f4739""}",2026-03-27T23:52:16.673905449Z
"  search: '',",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b4365154-eadc-4c11-b568-5a096850e705"",""replica"":""56b3bc11-84b5-4316-abf1-2dec254f4739""}",2026-03-27T23:52:16.673914818Z
