message,severity,attributes,tags,timestamp
Starting Container,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:55.589586100Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:56.254168777Z
Running Prisma migrations...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:56.254181228Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:56.254248482Z
Starting WhatsApp Warmer Service,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:56.254254628Z
Prisma schema loaded from prisma/schema.prisma,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252188721Z
"Datasource ""db"": SQLite database ""whatsapp.db"" at ""file:/app/data/whatsapp.db""",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252196352Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252203930Z
SQLite database whatsapp.db created at file:/app/data/whatsapp.db,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252211040Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252217043Z
🚀  Your database is now in sync with your Prisma schema. Done in 118ms,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252222574Z
┌─────────────────────────────────────────────────────────┐,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252229568Z
│  Update available 6.19.2 -> 7.5.0                       │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252235885Z
│                                                         │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252242243Z
│  This is a major update - please follow the guide at    │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252248895Z
│  https://pris.ly/d/major-version-upgrade                │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252255448Z
│                                                         │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252262233Z
│  Run the following to update                            │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252268829Z
│    npm i --save-dev prisma@latest                       │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252275388Z
│    npm i @prisma/client@latest                          │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252281866Z
└─────────────────────────────────────────────────────────┘,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252290832Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252298545Z
Setting up Prisma symlinks...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252305482Z
Starting Next.js server...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.252311094Z
▲ Next.js 16.1.6,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.533663941Z
- Local:         http://localhost:3000,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.533671670Z
- Network:       http://0.0.0.0:3000,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.533678921Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.533686486Z
✓ Starting...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.533692689Z
✓ Ready in 155ms,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:50:57.666572485Z
Starting WhatsApp service with Node.js...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:51:00.364557848Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:51:02.291560343Z
All services started successfully!,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""2963f701-a981-4463-8382-c1862904704b"",""replica"":""04b769f2-5e9b-4655-b355-c3e514ee1e06""}",2026-03-20T03:51:02.291572031Z
