message,severity,attributes,tags,timestamp
Starting Container,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:45.244987077Z
Running Prisma migrations...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:45.782181763Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:45.782207211Z
Starting WhatsApp Warmer Service,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:45.782212153Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:45.782216918Z
Prisma schema loaded from prisma/schema.prisma,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:46.896558152Z
"Datasource ""db"": SQLite database ""whatsapp.db"" at ""file:/app/data/whatsapp.db""",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:46.897190399Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:46.897199345Z
SQLite database whatsapp.db created at file:/app/data/whatsapp.db,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:46.897206465Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:46.897217737Z
🚀  Your database is now in sync with your Prisma schema. Done in 149ms,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:46.897224990Z
┌─────────────────────────────────────────────────────────┐,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:46.897232202Z
│  Update available 6.19.2 -> 7.6.0                       │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""be21d214-399e-4cb9-96da-bd665a6ad3ab"",""replica"":""d7704cdc-dd1f-4c56-9805-d3fdc64788da""}",2026-03-28T00:34:46.897243998Z
