message,severity,attributes,tags,timestamp
[DB] Synced 4 accounts to database,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:08:49.092008273Z
[WS NATIVE SEND] Sending for akun-1 type: object preview: AAArSvG1TVKgvxUe2mdjtBd4d2uJDogtv84IJCdWLs7k0uqcBYQNuA3BRaR1iQ==,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:08:49.092013439Z
[WS NATIVE MESSAGE] Received for akun-1 binary: true len: 47 preview: AAAsxXh7vH3oMMXYH9MelntzVs2zKdvP71jdYaCAF2m5S7sMM4gMlPeDv8BuSIg=,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:08:49.092018214Z
[WS NATIVE SEND] Sending for akun-3 type: object preview: AAAsin8R0gjoy4gdtZi9aBmvUsslfZX3nOpqtYLu3ppvD9S5z60b4G0Iw/b9AcE=,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:08:49.092023964Z
[WS NATIVE MESSAGE] Received for akun-3 binary: true len: 48 preview: AAAtjVN8A+RZwopR/SHuq5BuAx0MfJIdu+FqtLq60yR5QHq29ZnQKLUIcH9Sbxsm,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:08:49.092028733Z
[WS NATIVE SEND] Sending for akun-2 type: object preview: AAAsWpmhIEHZDlIyB/km+KmwCfSnGlWnT2IXtIo5kunKFHraRu2c8sUdOQhJjfM=,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:08:49.092033505Z
[WS NATIVE MESSAGE] Received for akun-2 binary: true len: 48 preview: AAAtUFyOy8b89LZL3Lr8B8RwEcw5es7wQBl6zKOwkv7xwV/ImiyLWeHMc+6Ff2s7,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:08:49.092038432Z
2026-04-01 13:08:48 UTC - Services healthy,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:08:49.092044051Z
[WS NATIVE SEND] Sending for akun-4 type: object preview: AAAswwiQv8yY5bvMjXb/MbiLAlugP3aeggtdnGHx8y9DcuAjuKCUN9pliCcZTTs=,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:09:19.091595500Z
[WS NATIVE MESSAGE] Received for akun-4 binary: true len: 48 preview: AAAtcSTSdpncJCFTn8yKPA9uNBfeBHr8tA9Uq9x6TTBSQIsXTAOte1PA+Z/XLflh,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:09:19.091604190Z
[DB] Synced 4 accounts to database,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:09:19.091612917Z
[WS NATIVE SEND] Sending for akun-1 type: object preview: AAArQywmUwkObf1p23VbH9Cdofd2NdhTalLg7W2UJSrpgjHSmxqtFlfdQg4MDg==,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:09:19.091618220Z
[WS NATIVE MESSAGE] Received for akun-1 binary: true len: 47 preview: AAAsNtoRcADVM7JPhyAFgDmk0mXFLX4FY+h85zF11C1RyCjngipibeSVtAesPLQ=,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""b74391c9-c7a3-4b79-8cbc-cdb2242a0c4b"",""replica"":""ee6f635d-6e8d-49c1-9a8a-391303e7d624""}",2026-04-01T13:09:19.091623738Z
