message,severity,attributes,tags,timestamp
Starting Container,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""67d14199-eb2a-4880-b3d4-28a2534ed229"",""replica"":""e5b84b20-0b0a-46a6-8b80-d347450da545""}",2026-03-31T01:53:38.312869994Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""67d14199-eb2a-4880-b3d4-28a2534ed229"",""replica"":""e5b84b20-0b0a-46a6-8b80-d347450da545""}",2026-03-31T01:53:38.562592762Z
WhatsApp Warmer - Unified Server,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""67d14199-eb2a-4880-b3d4-28a2534ed229"",""replica"":""e5b84b20-0b0a-46a6-8b80-d347450da545""}",2026-03-31T01:53:38.562604991Z
Time: 2026-03-31 01:53:37 UTC,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""67d14199-eb2a-4880-b3d4-28a2534ed229"",""replica"":""e5b84b20-0b0a-46a6-8b80-d347450da545""}",2026-03-31T01:53:38.562612172Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""67d14199-eb2a-4880-b3d4-28a2534ed229"",""replica"":""e5b84b20-0b0a-46a6-8b80-d347450da545""}",2026-03-31T01:53:38.562618589Z
DATABASE_URL: file:/app/data/whatsapp.db,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""67d14199-eb2a-4880-b3d4-28a2534ed229"",""replica"":""e5b84b20-0b0a-46a6-8b80-d347450da545""}",2026-03-31T01:53:38.562624027Z
Running Prisma migrations...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""67d14199-eb2a-4880-b3d4-28a2534ed229"",""replica"":""e5b84b20-0b0a-46a6-8b80-d347450da545""}",2026-03-31T01:53:38.562633172Z
Prisma schema loaded from prisma/schema.prisma,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""67d14199-eb2a-4880-b3d4-28a2534ed229"",""replica"":""e5b84b20-0b0a-46a6-8b80-d347450da545""}",2026-03-31T01:53:39.569927035Z
"Datasource ""db"": SQLite database ""whatsapp.db"" at ""file:/app/data/whatsapp.db""",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""67d14199-eb2a-4880-b3d4-28a2534ed229"",""replica"":""e5b84b20-0b0a-46a6-8b80-d347450da545""}",2026-03-31T01:53:39.569933080Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""67d14199-eb2a-4880-b3d4-28a2534ed229"",""replica"":""e5b84b20-0b0a-46a6-8b80-d347450da545""}",2026-03-31T01:53:39.569939455Z
SQLite database whatsapp.db created at file:/app/data/whatsapp.db,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""67d14199-eb2a-4880-b3d4-28a2534ed229"",""replica"":""e5b84b20-0b0a-46a6-8b80-d347450da545""}",2026-03-31T01:53:39.569945044Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""67d14199-eb2a-4880-b3d4-28a2534ed229"",""replica"":""e5b84b20-0b0a-46a6-8b80-d347450da545""}",2026-03-31T01:53:39.641447340Z
