message,severity,attributes,tags,timestamp
Starting Container,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""9ec08746-e9a3-4ef1-bc22-211a1cd8bbcd"",""replica"":""5e22bc16-80fb-45ce-84f8-7b0879235dd9""}",2026-03-29T02:19:44.473446238Z
Prisma schema loaded from prisma/schema.prisma,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""9ec08746-e9a3-4ef1-bc22-211a1cd8bbcd"",""replica"":""5e22bc16-80fb-45ce-84f8-7b0879235dd9""}",2026-03-29T02:19:45.089289247Z
"Datasource ""db"": SQLite database ""whatsapp.db"" at ""file:/app/data/whatsapp.db""",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""9ec08746-e9a3-4ef1-bc22-211a1cd8bbcd"",""replica"":""5e22bc16-80fb-45ce-84f8-7b0879235dd9""}",2026-03-29T02:19:45.089296297Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""9ec08746-e9a3-4ef1-bc22-211a1cd8bbcd"",""replica"":""5e22bc16-80fb-45ce-84f8-7b0879235dd9""}",2026-03-29T02:19:45.108764544Z
SQLite database whatsapp.db created at file:/app/data/whatsapp.db,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""9ec08746-e9a3-4ef1-bc22-211a1cd8bbcd"",""replica"":""5e22bc16-80fb-45ce-84f8-7b0879235dd9""}",2026-03-29T02:19:45.108773060Z
│    npm i @prisma/client@latest                          │,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""9ec08746-e9a3-4ef1-bc22-211a1cd8bbcd"",""replica"":""5e22bc16-80fb-45ce-84f8-7b0879235dd9""}",2026-03-29T02:19:45.199705086Z
└─────────────────────────────────────────────────────────┘,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""9ec08746-e9a3-4ef1-bc22-211a1cd8bbcd"",""replica"":""5e22bc16-80fb-45ce-84f8-7b0879235dd9""}",2026-03-29T02:19:45.199715461Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""9ec08746-e9a3-4ef1-bc22-211a1cd8bbcd"",""replica"":""5e22bc16-80fb-45ce-84f8-7b0879235dd9""}",2026-03-29T02:19:45.199723129Z
,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""9ec08746-e9a3-4ef1-bc22-211a1cd8bbcd"",""replica"":""5e22bc16-80fb-45ce-84f8-7b0879235dd9""}",2026-03-29T02:19:45.199736557Z
🚀  Your database is now in sync with your Prisma schema. Done in 96ms,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""9ec08746-e9a3-4ef1-bc22-211a1cd8bbcd"",""replica"":""5e22bc16-80fb-45ce-84f8-7b0879235dd9""}",2026-03-29T02:19:45.199744409Z
