message,severity,attributes,tags,timestamp
stream errored out,info,"{""time"":1774660852359,""pid"":91,""hostname"":""6c1a8a1714b9"",""node"":{""tag"":""stream:error"",""attrs"":{""code"":""515""}},""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e15128e0-a06e-4ecc-a154-cf21da1d2ead"",""replica"":""393dc7e0-9f17-413f-bdbf-430cb09b9e18""}",2026-03-28T01:20:52.535290442Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e15128e0-a06e-4ecc-a154-cf21da1d2ead"",""replica"":""393dc7e0-9f17-413f-bdbf-430cb09b9e18""}",2026-03-28T01:20:52.535295850Z
[CONNECTION UPDATE] ✅ EVENT RECEIVED! {,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e15128e0-a06e-4ecc-a154-cf21da1d2ead"",""replica"":""393dc7e0-9f17-413f-bdbf-430cb09b9e18""}",2026-03-28T01:20:52.535300669Z
"  accountId: 'ryan-1',",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e15128e0-a06e-4ecc-a154-cf21da1d2ead"",""replica"":""393dc7e0-9f17-413f-bdbf-430cb09b9e18""}",2026-03-28T01:20:52.535304322Z
"  connection: 'close',",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e15128e0-a06e-4ecc-a154-cf21da1d2ead"",""replica"":""393dc7e0-9f17-413f-bdbf-430cb09b9e18""}",2026-03-28T01:20:52.535310883Z
"  hasQr: false,",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e15128e0-a06e-4ecc-a154-cf21da1d2ead"",""replica"":""393dc7e0-9f17-413f-bdbf-430cb09b9e18""}",2026-03-28T01:20:52.535315152Z
"  qrPreview: null,",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e15128e0-a06e-4ecc-a154-cf21da1d2ead"",""replica"":""393dc7e0-9f17-413f-bdbf-430cb09b9e18""}",2026-03-28T01:20:52.535320724Z
  isNewLogin: undefined,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e15128e0-a06e-4ecc-a154-cf21da1d2ead"",""replica"":""393dc7e0-9f17-413f-bdbf-430cb09b9e18""}",2026-03-28T01:20:52.535325857Z
},info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e15128e0-a06e-4ecc-a154-cf21da1d2ead"",""replica"":""393dc7e0-9f17-413f-bdbf-430cb09b9e18""}",2026-03-28T01:20:52.535330746Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""e15128e0-a06e-4ecc-a154-cf21da1d2ead"",""replica"":""393dc7e0-9f17-413f-bdbf-430cb09b9e18""}",2026-03-28T01:20:52.535336956Z
