message,severity,attributes,tags,timestamp
"  hostname: 'web.whatsapp.com',",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""3b1fa354-15dc-4557-a220-0df46d05cef6"",""replica"":""fe005091-cfff-4ee8-81c0-5d1c9e578ad1""}",2026-03-28T16:17:30.534516390Z
"  port: '',",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""3b1fa354-15dc-4557-a220-0df46d05cef6"",""replica"":""fe005091-cfff-4ee8-81c0-5d1c9e578ad1""}",2026-03-28T16:17:30.534520537Z
"  pathname: '/ws/chat',",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""3b1fa354-15dc-4557-a220-0df46d05cef6"",""replica"":""fe005091-cfff-4ee8-81c0-5d1c9e578ad1""}",2026-03-28T16:17:30.534525971Z
[SESSION] ✅ Retrieved account from map: akun,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""3b1fa354-15dc-4557-a220-0df46d05cef6"",""replica"":""fe005091-cfff-4ee8-81c0-5d1c9e578ad1""}",2026-03-28T16:17:30.535106487Z
==========================================,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""3b1fa354-15dc-4557-a220-0df46d05cef6"",""replica"":""fe005091-cfff-4ee8-81c0-5d1c9e578ad1""}",2026-03-28T16:17:30.535115868Z
[CONNECTION UPDATE] ✅ EVENT RECEIVED! {,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""3b1fa354-15dc-4557-a220-0df46d05cef6"",""replica"":""fe005091-cfff-4ee8-81c0-5d1c9e578ad1""}",2026-03-28T16:17:30.535122312Z
"  accountId: 'akun',",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""3b1fa354-15dc-4557-a220-0df46d05cef6"",""replica"":""fe005091-cfff-4ee8-81c0-5d1c9e578ad1""}",2026-03-28T16:17:30.535127850Z
"  connection: 'connecting',",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""3b1fa354-15dc-4557-a220-0df46d05cef6"",""replica"":""fe005091-cfff-4ee8-81c0-5d1c9e578ad1""}",2026-03-28T16:17:30.535134492Z
"  hasQr: false,",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""3b1fa354-15dc-4557-a220-0df46d05cef6"",""replica"":""fe005091-cfff-4ee8-81c0-5d1c9e578ad1""}",2026-03-28T16:17:30.535140107Z
"  qrPreview: null,",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""3b1fa354-15dc-4557-a220-0df46d05cef6"",""replica"":""fe005091-cfff-4ee8-81c0-5d1c9e578ad1""}",2026-03-28T16:17:30.535144970Z
