message,severity,attributes,tags,timestamp
"  code: 'ConnectionRefused',",error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:21.263223021Z
"  code: 'ConnectionRefused',",error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:21.263230528Z
"  path: 'http://localhost:3030/logs?',",error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:21.263236145Z
  errno: 0,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:21.263244647Z
"  path: 'http://localhost:3030/accounts?',",error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:21.263245151Z
},error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:21.263253099Z
  errno: 0,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:21.263255163Z
[WA API] GET error: [Error: Unable to connect. Is the computer able to access the url?] {,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:21.263261793Z
},error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:21.263264431Z
[WA API] GET error: [Error: Unable to connect. Is the computer able to access the url?] {,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:21.263311222Z
"  code: 'ConnectionRefused',",error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:21.263319602Z
"  path: 'http://localhost:3030/chat-pairs?',",error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:21.263326755Z
  Attempt 23/30: Checking http://localhost:3000/api/wa/health...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:23.240613387Z
"  ⏳ Next.js not ready yet, waiting 2s...",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:23.240618412Z
  Attempt 24/30: Checking http://localhost:3000/api/wa/health...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:25.204640358Z
"  ⏳ Next.js not ready yet, waiting 2s...",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:25.204653661Z
  Attempt 25/30: Checking http://localhost:3000/api/wa/health...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:27.326922420Z
"  ⏳ Next.js not ready yet, waiting 2s...",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:27.326925923Z
"  ⏳ Next.js not ready yet, waiting 2s...",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:29.549289501Z
  Attempt 26/30: Checking http://localhost:3000/api/wa/health...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:29.549390124Z
"  ⏳ Next.js not ready yet, waiting 2s...",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:31.278822605Z
  Attempt 27/30: Checking http://localhost:3000/api/wa/health...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:31.278851702Z
  Attempt 28/30: Checking http://localhost:3000/api/wa/health...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:33.292680186Z
"  ⏳ Next.js not ready yet, waiting 2s...",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:33.292685519Z
  Attempt 29/30: Checking http://localhost:3000/api/wa/health...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:35.600274640Z
"  ⏳ Next.js not ready yet, waiting 2s...",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:35.600279940Z
  Attempt 30/30: Checking http://localhost:3000/api/wa/health...,info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:37.385172708Z
"  ⏳ Next.js not ready yet, waiting 2s...",info,"{""level"":""info""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:37.385202975Z
[WA API] GET error: [Error: Unable to connect. Is the computer able to access the url?] {,error,"{""level"":""error""}","{""project"":""ce3616d9-58ad-4ec7-a294-1821e1564434"",""environment"":""fb6513d0-42a4-4660-82b5-509c54b15f2a"",""service"":""4978aa94-666c-47c7-8024-3ada55195a51"",""deployment"":""4f671b19-856f-4f29-8e22-bcb2c07f3849"",""replica"":""bfc33194-db6e-41f2-b558-4502f04e4238""}",2026-03-29T01:39:38.347330063Z
